Student ID,Name,Branch,Semester,Courses taken,CGPA,Preferences,Courses_taken_ids
611,Student_611,CSE,6,8,6.5,Cybersecurity,10B1NPD735;10B1NCI835;12B2NCI752;10B28CI581;10B11PH611;10B1NCI733;10B11PD511;10B13PD832
612,Student_612,ECE,3,7,6.92,ML,10B17CI671;10B11PD611;10B1NPD735;10B11EC514;10B17EC574;10B1NCI731;10B11CI611
613,Student_613,ECE,5,4,7.47,Robotics,11B1NCI731;10B11CI611;10B13PD832;10B19CI891
614,Student_614,ECE,2,6,7.32,IoT,10B1NCI733;10B1NCI736;10B1NCI731;10B13CI834;10B11EC514;12B1NHS831
615,Student_615,ECE,3,6,8.54,ML,13B1NCI834;10B1NCI835;10B1NCI731;10B11PD611;10B11PD511;10B19CI591
616,Student_616,CSE,5,6,5,Data Science,12B1NHS831;10B1NCI837;10B19CI791;10B1NCI733;10B1NCI736;10B19CI891
617,Student_617,CSE,1,7,5,Robotics,14B1NCI834;12B1NHS831;10B1NPD732;10B19CI591;14B1NCI731;10B17EC574;10B2NCI853
618,Student_618,ECE,5,9,6.4,Data Science,10B17CI571;10B17CI673;10B11EC514;10B1NCI837;14B1NCI835;10B11PH611;10B11CI612;14B1NCI731;10B2NCI853
619,Student_619,CSE,4,8,8.32,Data Science,10B11CI611;12B1NHS831;10B1NCI835;10B17CI671;10B28CI581;13B11NHS731;10B1NCI733;13B1NCI831
620,Student_620,CSE,6,3,5.12,IoT,10B11CI612;10B1NCI731;14B1NCI731
621,Student_621,ECE,5,7,5,Data Science,10B1NCI731;14B1NCI831;10B11EC514;10B2NCI853;10B11PD511;11B1NCI731;10B1NCI733
622,Student_622,ECE,7,9,7.69,Cybersecurity,14B1NCI831;10B1NPD732;10B1NCI837;13B1NCI831;10B28CI581;14B1NCI731;10B1NCI733;10B17EC574;10B1NPD734
623,Student_623,CSE,5,7,7.29,Cybersecurity,14B1NCI832;10B1NCI736;13B1NCI834;10B1NCI835;10B11PH611;14B1NCI831;13B1NCI832
624,Student_624,ECE,4,8,5.69,IoT,10B13CI834;10B13PD832;10B17CI671;13B1NCI834;12B2NCI752;10B28CI581;10B11CI513;10B17EC574
625,Student_625,CSE,5,10,5.82,ML,12B2NCI752;14B1NCI833;10B11CI513;14B1NCI731;13B1NCI831;11B1NCI731;10B11PD511;10B1NCI731;10B2NCI853;14B1NCI835
626,Student_626,ECE,6,8,5.84,AI,10B1NCI835;10B17CI572;14B1NCI835;14B1NCI731;10B17CI571;11B1NCI831;10B11CI511;10B11CI513
627,Student_627,CSE,5,6,7.13,ML,10B17CI673;13B1NCI832;12B1NHS831;10B1NCI831;11B1NCI831;10B11CI512
628,Student_628,ECE,5,8,6.25,ML,14B1NCI831;11B1NCI731;10B17CI572;10B1NCI835;10B1NPD733;10B1NCI733;10B1NCI731;10B13PD831
629,Student_629,CSE,3,6,7.59,ML,10B11PH611;10B11CI613;10B13PD832;10B19CI691;10B19CI591;12B1NHS831
630,Student_630,CSE,3,6,5,ML,14B1NCI833;10B13PD831;13B11NHS731;10B11PH611;14B1NCI835;10B17CI672
631,Student_631,CSE,2,5,5.97,Robotics,10B2NCI853;10B19GE698;10B1NPD735;10B11PH611;10B1NCI736
632,Student_632,ECE,8,9,5.65,AI,10B19CI691;10B11PD511;10B11CI611;11B1NCI731;13B1NCI832;10B11PH611;10B1NPD735;10B11CI512;10B19GE698
633,Student_633,CSE,2,4,6.69,Robotics,10B1NPD734;10B1NCI736;10B17EC574;13B11NHS731
634,Student_634,CSE,3,9,6.35,Data Science,14B1NCI835;10B19CI891;11B1NCI731;10B1NCI831;10B1NPD733;10B1NCI837;10B11PH611;14B1NCI831;10B19CI591
635,Student_635,ECE,3,7,7.96,ML,10B1NPD735;10B17CI671;10B19GE698;10B13PD831;10B1NPD734;12B1NHS831;10B11CI611
636,Student_636,ECE,6,3,5,Cybersecurity,10B19CI591;10B1NPD735;10B19CI891
637,Student_637,CSE,4,7,7.05,IoT,10B19CI591;10B11CI511;10B1NCI736;10B28CI581;14B1NCI731;12B1NHS831;13B1NCI831
638,Student_638,CSE,7,2,7.67,IoT,10B17CI671;10B1NCI733
639,Student_639,ECE,3,7,9.23,Robotics,10B17CI572;10B1NPD735;10B19CI891;10B1NPD732;14B1NCI731;10B17CI672;10B2NCI853
640,Student_640,ECE,5,8,6.42,Robotics,11B1NCI731;10B28CI581;10B11PD511;13B1NCI834;10B1NCI835;10B1NPD735;10B19GE698;14B1NCI834
641,Student_641,ECE,3,5,7.39,Cybersecurity,14B1NCI833;10B11CI512;10B2NCI853;10B17CI672;14B1NCI731
642,Student_642,ECE,8,6,5,ML,10B11CI611;10B1NCI837;10B19CI591;10B1NCI736;10B19CI891;10B11PD511
643,Student_643,ECE,2,10,5,AI,10B1NCI835;10B1NPD733;10B1NCI731;10B11CI611;10B28CI581;10B19CI891;10B2NCI853;10B1NCI733;10B1NPD732;13B1NHS831
644,Student_644,CSE,5,5,8.01,Data Science,10B1NCI837;10B11PD511;10B11PH611;10B11CI512;14B1NCI731
645,Student_645,ECE,6,4,6.99,IoT,10B1NCI733;13B1NCI832;10B17CI672;10B11CI611
646,Student_646,CSE,5,9,8.41,Data Science,14B1NCI833;10B1NPD733;10B1NCI731;10B19CI591;13B1NCI831;10B1NCI736;14B1NCI832;10B17CI672;10B11EC514
647,Student_647,CSE,4,10,5.35,AI,10B2NCI853;13B1NCI831;10B19CI591;10B1NCI831;14B1NCI832;10B17EC574;10B13PD832;10B11EC514;11B1NCI731;10B11PH611
648,Student_648,CSE,4,6,7.62,Robotics,10B28CI581;10B13CI834;10B17CI571;10B19CI791;10B19CI591;10B17EC574
649,Student_649,ECE,5,8,9.24,IoT,10B1NCI831;14B1NCI835;10B1NPD733;10B19CI891;10B19CI691;10B19CI791;13B1NCI832;11B1NCI731
650,Student_650,CSE,4,9,7.5,Data Science,10B1NPD734;10B1NCI835;10B17CI571;13B1NCI834;10B19CI891;10B11PH611;10B13PD832;10B1NPD735;10B19GE698
651,Student_651,CSE,6,5,7.33,Robotics,10B13CI834;10B1NCI837;10B11CI612;10B19GE698;13B1NHS831
652,Student_652,ECE,8,5,7.01,AI,10B13CI834;13B1NCI831;10B17CI571;10B11PD511;14B1NCI832
653,Student_653,CSE,3,8,5.11,Data Science,10B19CI691;10B1NPD734;14B1NCI834;10B1NCI731;14B1NCI831;10B11CI613;10B19GE698;13B11NHS731
654,Student_654,CSE,2,9,8.63,ML,10B17CI672;11B1NCI731;10B1NPD735;10B1NCI733;10B2NCI853;10B11CI512;14B1NCI731;10B11CI513;10B13PD832
655,Student_655,ECE,4,7,6.27,Robotics,10B17CI673;10B11PH611;10B13CI834;10B1NPD734;10B19CI791;10B19CI691;10B13PD831
656,Student_656,CSE,8,4,7.61,AI,10B19CI791;10B2NCI853;10B1NCI837;10B19CI691
657,Student_657,CSE,3,10,5.12,Data Science,10B19CI591;13B11NHS731;10B11CI613;10B17EC574;12B2NCI752;10B1NPD734;14B1NCI833;10B1NPD733;10B11CI513;13B1NCI832
658,Student_658,CSE,8,5,5.58,ML,10B17CI672;12B1NHS831;10B1NCI831;10B19CI791;10B11PD611
659,Student_659,ECE,8,5,8.72,ML,14B1NCI731;14B1NCI833;10B17CI572;10B19CI691;13B1NHS831
660,Student_660,ECE,3,7,6.58,AI,10B11EC514;10B17CI673;10B11CI511;10B1NCI831;10B1NCI733;10B17CI571;10B1NCI731
661,Student_661,ECE,6,9,8.74,Cybersecurity,10B19CI591;13B1NCI834;10B17EC574;10B11PH611;10B19CI691;10B1NPD732;10B17CI673;10B11EC514;10B17CI571
662,Student_662,CSE,8,8,6.91,IoT,14B1NCI731;10B1NCI837;10B17EC574;10B13PD832;10B1NCI733;10B17CI571;13B1NCI832;11B1NCI731
663,Student_663,CSE,4,7,5,AI,14B1NCI831;10B1NCI731;10B17CI672;10B1NPD735;10B2NCI853;12B1NHS831;10B11CI612
664,Student_664,ECE,4,7,8.07,ML,13B1NCI831;10B1NCI736;10B11PD611;10B1NCI731;10B17CI672;14B1NCI832;10B19CI791
665,Student_665,CSE,3,6,6.29,ML,13B1NHS831;10B13PD832;10B1NPD735;10B19GE698;14B1NCI833;10B11PD511
666,Student_666,CSE,2,7,7.84,AI,10B28CI581;10B1NCI731;10B1NCI837;10B1NCI835;14B1NCI831;13B1NHS831;10B11CI611
667,Student_667,ECE,3,1,7.03,Cybersecurity,13B1NCI831
668,Student_668,ECE,2,5,5.15,IoT,10B11EC514;10B2NCI853;10B1NPD733;14B1NCI835;12B1NHS831
669,Student_669,CSE,5,6,7.2,Data Science,14B1NCI831;10B19CI591;13B1NHS831;10B17CI571;10B1NPD732;14B1NCI832
670,Student_670,CSE,3,4,9.64,AI,10B17CI571;10B11CI513;13B1NCI832;10B11CI612
671,Student_671,CSE,5,7,7.59,IoT,10B17CI571;11B1NCI831;10B13PD831;10B17CI572;10B11CI612;14B1NCI831;10B19CI891
672,Student_672,ECE,1,6,6.93,IoT,10B1NPD734;14B1NCI832;10B17CI673;10B17CI572;10B1NPD735;10B11PD511
673,Student_673,ECE,5,10,8.29,Robotics,12B1NHS831;10B11PD511;10B19GE698;14B1NCI831;10B17CI572;12B2NCI752;10B1NPD733;10B1NCI831;10B1NCI733;10B11PH611
674,Student_674,ECE,6,9,7.25,ML,10B1NCI736;14B1NCI835;10B11PD511;10B19CI591;10B11CI613;10B1NCI733;10B11CI512;13B1NHS831;10B17EC574
675,Student_675,ECE,1,5,7.25,Data Science,10B1NCI733;10B11EC514;10B11CI513;10B1NCI837;14B1NCI835
676,Student_676,CSE,5,6,5.69,AI,11B1NCI831;10B17CI672;10B1NPD733;10B19CI891;14B1NCI833;10B19CI691
677,Student_677,ECE,7,6,7.28,ML,10B11CI612;12B2NCI752;10B11CI611;10B13PD831;10B13PD832;10B1NPD733
678,Student_678,ECE,2,5,8.24,Robotics,10B11PH611;10B17CI673;10B11CI513;10B13PD831;12B2NCI752
679,Student_679,ECE,8,6,6,Robotics,10B11PH611;10B1NCI831;10B17CI671;10B1NPD734;11B1NCI731;14B1NCI835
680,Student_680,ECE,5,4,8.71,ML,10B11PH611;13B1NCI831;13B1NCI832;10B2NCI853
681,Student_681,ECE,3,4,6.89,Cybersecurity,10B1NPD735;10B11CI613;10B1NPD734;10B11PH611
682,Student_682,CSE,4,7,5.93,IoT,10B11CI613;14B1NCI834;12B1NHS831;10B2NCI853;13B1NCI832;10B17CI572;10B11PD511
683,Student_683,CSE,6,7,8.2,AI,10B17EC574;10B1NCI733;10B11CI612;10B13PD832;10B1NCI831;14B1NCI731;10B17CI672
684,Student_684,ECE,5,4,6.66,AI,13B1NHS831;10B1NCI731;10B1NCI837;10B19CI691
685,Student_685,CSE,6,8,7.91,AI,10B11PH611;10B13CI834;10B11CI611;10B19CI891;10B13PD832;10B17EC574;10B17CI673;10B11CI511
686,Student_686,ECE,3,5,6.65,ML,14B1NCI833;13B1NCI832;10B1NCI731;10B11CI511;10B11PD511
687,Student_687,ECE,5,7,6.93,Cybersecurity,10B1NPD734;10B17CI571;10B17CI572;14B1NCI833;10B28CI581;10B11CI612;10B1NCI835
688,Student_688,CSE,2,8,7.59,Data Science,10B1NCI733;10B1NCI837;10B1NPD735;10B11CI511;10B19GE698;10B11PD611;10B19CI791;10B17CI572
689,Student_689,CSE,4,6,7.35,Robotics,10B19GE698;10B1NCI736;13B1NCI834;10B11CI613;11B1NCI731;14B1NCI833
690,Student_690,ECE,3,7,5,ML,12B1NHS831;10B1NPD734;14B1NCI834;10B13PD832;13B11NHS731;10B17CI673;10B11PD511
691,Student_691,ECE,3,5,5.65,Data Science,13B1NCI832;10B19CI891;10B19GE698;11B1NCI831;10B11CI613
692,Student_692,ECE,7,6,8.12,Robotics,14B1NCI834;10B13CI834;13B11NHS731;10B1NCI835;10B1NCI731;10B13PD832
693,Student_693,CSE,7,6,6.84,Robotics,14B1NCI832;10B19CI891;13B1NHS831;10B19CI691;10B11EC514;13B11NHS731
694,Student_694,ECE,6,5,6.37,Cybersecurity,10B1NPD735;10B19GE698;10B1NCI736;10B17CI672;10B13PD832
695,Student_695,ECE,2,6,5.37,IoT,10B17EC574;10B17CI671;10B28CI581;10B11EC514;13B1NCI834;10B11CI613
696,Student_696,ECE,4,3,5.7,AI,10B11CI612;10B13PD831;14B1NCI731
697,Student_697,CSE,7,5,5,Data Science,10B11PD511;10B19CI791;10B13PD831;10B1NPD734;10B1NPD735
698,Student_698,ECE,5,5,6.88,ML,10B2NCI853;10B1NCI831;10B1NPD732;10B1NCI731;11B1NCI731
699,Student_699,ECE,8,5,6.28,Data Science,10B11EC514;10B11PD511;10B11CI613;10B13PD831;13B1NCI832
700,Student_700,CSE,5,6,5.84,IoT,10B1NPD734;10B1NCI835;13B11NHS731;10B1NPD733;12B2NCI752;10B13PD832
701,Student_701,ECE,5,6,6.92,AI,10B11CI611;10B2NCI853;13B1NCI832;10B17CI671;10B11CI511;12B1NHS831
702,Student_702,ECE,4,7,7.44,Data Science,10B1NPD734;10B17CI572;14B1NCI833;10B1NPD733;13B1NCI834;10B11CI613;10B11CI612
703,Student_703,CSE,5,8,9.51,IoT,10B11CI513;14B1NCI831;10B1NPD732;10B19CI791;10B17CI673;10B1NCI835;10B17CI571;10B1NPD733
704,Student_704,ECE,4,5,5.19,ML,10B1NPD733;10B2NCI853;10B1NCI733;10B11PD511;10B17CI671
705,Student_705,CSE,6,4,8.39,Cybersecurity,10B28CI581;10B17CI672;10B11CI512;14B1NCI831
706,Student_706,CSE,6,4,8.17,Robotics,14B1NCI835;10B17CI571;10B13PD832;10B17CI672
707,Student_707,ECE,3,5,6.07,ML,10B11CI611;10B17CI672;14B1NCI832;14B1NCI834;12B2NCI752
708,Student_708,ECE,2,5,7.24,AI,10B1NCI835;10B19CI591;14B1NCI835;10B11PD511;10B2NCI853
709,Student_709,ECE,1,4,6.45,Robotics,10B17CI572;14B1NCI834;10B11CI612;10B13PD831
710,Student_710,ECE,6,3,7.22,ML,10B11CI613;12B2NCI752;10B28CI581
711,Student_711,CSE,2,5,8.81,ML,11B1NCI831;10B17CI571;10B1NCI731;10B2NCI853;10B13PD831
712,Student_712,ECE,1,6,7.73,ML,14B1NCI731;11B1NCI731;13B11NHS731;10B19CI691;14B1NCI831;10B17CI572
713,Student_713,CSE,5,7,7.61,ML,10B19CI791;13B1NCI832;10B1NCI731;10B2NCI853;14B1NCI832;10B1NPD735;14B1NCI834
714,Student_714,ECE,8,5,6.48,Robotics,10B11CI612;10B1NPD732;10B19CI891;13B1NCI832;10B11CI513
715,Student_715,ECE,4,5,5.22,AI,10B11CI612;10B17CI571;13B11NHS731;10B17CI672;10B1NPD735
716,Student_716,ECE,6,4,6.75,IoT,13B11NHS731;12B1NHS831;12B2NCI752;10B1NCI736
717,Student_717,CSE,5,6,8.45,Data Science,10B11CI512;10B17CI572;10B17EC574;14B1NCI832;10B2NCI853;10B11CI513
718,Student_718,ECE,4,4,5.17,Cybersecurity,10B19CI591;13B1NCI834;10B11CI513;10B1NCI733
719,Student_719,ECE,6,7,5.73,Data Science,10B11PH611;10B1NPD732;10B11CI511;10B1NPD734;14B1NCI832;10B17CI571;10B17CI673
720,Student_720,ECE,4,2,7.15,Data Science,10B1NPD735;11B1NCI731
721,Student_721,ECE,5,5,5.82,Cybersecurity,13B11NHS731;10B11CI513;10B17CI672;10B1NPD733;10B11PH611
722,Student_722,CSE,5,7,6.05,Robotics,10B11CI611;10B11PD611;10B17CI672;13B1NCI834;10B11CI513;12B1NHS831;10B17CI671
723,Student_723,ECE,3,6,6.49,AI,10B1NPD732;10B11PD611;10B1NCI831;10B1NCI733;11B1NCI831;10B19CI891
724,Student_724,CSE,6,10,5.36,Cybersecurity,10B17CI672;10B13CI834;13B11NHS731;10B13PD831;10B19CI591;10B1NCI837;10B1NPD733;14B1NCI833;11B1NCI731;13B1NCI831
725,Student_725,CSE,4,7,5.83,AI,10B11EC514;10B1NCI837;10B17EC574;10B1NCI733;14B1NCI833;13B1NCI834;14B1NCI831
726,Student_726,CSE,3,4,7.84,Robotics,12B1NHS831;14B1NCI731;14B1NCI834;10B1NCI831
727,Student_727,CSE,6,6,5.43,Data Science,10B2NCI853;10B19CI691;10B11EC514;10B19CI591;10B17CI673;13B1NCI831
728,Student_728,CSE,3,2,5.08,AI,10B11CI513;10B19CI591
729,Student_729,CSE,5,6,6.24,Robotics,14B1NCI832;13B11NHS731;10B17CI671;10B1NCI736;10B19CI791;10B19CI891
730,Student_730,ECE,4,4,7.88,Robotics,10B1NCI733;12B1NHS831;10B11CI511;14B1NCI831
731,Student_731,CSE,7,8,6.76,IoT,10B1NCI837;10B19CI691;10B19CI791;10B11CI613;14B1NCI731;10B11CI611;10B13CI834;13B1NHS831
732,Student_732,CSE,5,5,6.44,Cybersecurity,12B1NHS831;10B11CI513;14B1NCI832;10B19CI691;10B11PD511
733,Student_733,CSE,4,6,7.05,IoT,10B1NCI835;10B11CI512;14B1NCI832;10B17CI571;10B11PD611;10B1NCI733
734,Student_734,ECE,6,5,5,Data Science,10B2NCI853;10B1NCI835;10B1NPD732;14B1NCI834;10B11PD611
735,Student_735,ECE,7,9,7.59,Cybersecurity,10B13CI834;10B13PD832;10B2NCI853;10B13PD831;10B11CI613;11B1NCI831;14B1NCI834;14B1NCI831;14B1NCI835
736,Student_736,CSE,6,5,7.46,Data Science,10B17EC574;10B1NCI731;10B17CI671;11B1NCI831;10B11EC514
737,Student_737,ECE,5,10,6.51,IoT,10B13PD831;10B17EC574;10B19CI791;10B13CI834;10B17CI673;10B19CI691;12B1NHS831;10B1NCI835;10B1NCI831;10B1NCI736
738,Student_738,CSE,2,8,8.21,Robotics,13B1NCI834;10B1NPD733;14B1NCI832;10B11PD611;10B1NCI835;14B1NCI835;14B1NCI731;10B19CI891
739,Student_739,CSE,2,7,5.65,Data Science,14B1NCI731;11B1NCI731;10B11CI513;10B1NCI831;10B28CI581;10B13CI834;10B11PD611
740,Student_740,ECE,4,7,8.35,Cybersecurity,10B17CI571;14B1NCI731;10B17EC574;10B19CI791;14B1NCI831;10B11PD511;11B1NCI831
741,Student_741,CSE,3,7,7.19,Cybersecurity,10B2NCI853;10B13CI834;10B1NCI736;10B11CI613;10B13PD832;13B1NCI831;10B19CI891
742,Student_742,ECE,4,2,6.6,Data Science,10B19CI791;10B17CI671
743,Student_743,ECE,5,5,6.98,Cybersecurity,10B19CI591;14B1NCI833;11B1NCI731;13B1NCI834;13B1NHS831
744,Student_744,CSE,6,8,6.87,Robotics,10B11PD611;10B11PD511;13B1NHS831;10B1NPD732;10B1NCI733;10B1NPD733;14B1NCI731;10B19CI891
745,Student_745,CSE,4,6,8.46,Robotics,10B11CI511;10B19CI691;10B13PD832;14B1NCI834;13B1NCI832;10B11EC514
746,Student_746,ECE,5,3,5.71,Cybersecurity,10B11PH611;13B1NCI832;10B1NCI831
747,Student_747,CSE,5,6,6.08,Data Science,10B11PD511;10B13PD831;10B11PH611;10B17CI572;10B1NCI736;10B19CI691
748,Student_748,CSE,1,9,8.24,IoT,10B11PD611;10B11CI611;11B1NCI731;10B11EC514;10B1NPD735;10B1NPD732;10B17CI571;10B17EC574;10B19CI591
749,Student_749,CSE,3,8,6.29,Cybersecurity,14B1NCI833;14B1NCI731;10B11CI611;10B1NPD733;10B17CI672;10B11CI511;13B1NCI834;10B1NPD734
750,Student_750,ECE,4,6,8.08,Cybersecurity,12B1NHS831;10B1NCI831;10B1NCI733;11B1NCI831;10B17CI572;10B17CI673
751,Student_751,ECE,2,8,9.04,Cybersecurity,12B2NCI752;10B17CI571;10B13PD831;10B11PD511;11B1NCI831;10B1NCI736;14B1NCI834;12B1NHS831
752,Student_752,CSE,6,5,6.52,Cybersecurity,10B17CI571;14B1NCI832;10B11CI511;13B11NHS731;10B11CI613
753,Student_753,ECE,8,3,7.82,Data Science,10B1NPD732;10B17CI673;10B1NCI733
754,Student_754,ECE,7,4,5.62,IoT,10B13PD831;10B19CI791;10B1NPD734;10B11PD611
755,Student_755,ECE,4,9,7.91,IoT,10B17CI672;10B17CI671;10B11PD611;10B1NCI731;14B1NCI834;10B13PD832;10B13PD831;10B19CI791;10B17CI572
756,Student_756,ECE,7,5,7.24,AI,10B17CI572;10B1NCI835;10B11PD511;14B1NCI832;10B1NCI731
757,Student_757,ECE,5,6,7.57,Cybersecurity,10B17CI671;10B17CI571;10B1NCI831;10B17CI572;10B11CI513;10B19CI891
758,Student_758,CSE,4,5,6.23,Cybersecurity,10B2NCI853;10B28CI581;13B1NCI831;10B1NCI731;10B17EC574
759,Student_759,CSE,3,10,5.01,AI,10B19CI591;10B1NPD734;10B1NCI837;10B13PD832;10B1NCI733;13B1NCI834;10B1NCI831;10B2NCI853;14B1NCI835;10B19CI691
760,Student_760,CSE,4,9,7.6,IoT,10B11PD511;10B1NCI733;10B1NPD732;11B1NCI731;10B17CI672;13B1NCI832;10B1NPD733;10B11CI513;14B1NCI831
761,Student_761,ECE,4,10,5,ML,13B1NHS831;10B11CI613;13B1NCI834;10B11EC514;10B17CI672;13B1NCI832;11B1NCI831;10B19CI691;10B11CI511;14B1NCI831
762,Student_762,ECE,5,6,6.62,Robotics,10B11CI612;10B11PH611;14B1NCI731;13B1NHS831;10B1NPD732;10B11CI613
763,Student_763,CSE,5,7,8.13,ML,14B1NCI833;10B11CI513;10B1NCI736;10B17CI673;13B1NCI832;11B1NCI831;10B17CI572
764,Student_764,ECE,5,3,7.23,IoT,10B1NPD735;10B17CI571;13B1NHS831
765,Student_765,CSE,5,9,9.34,Cybersecurity,14B1NCI833;14B1NCI832;10B11CI511;10B1NCI731;12B1NHS831;10B1NPD733;10B11PD511;10B1NPD735;10B11CI613
766,Student_766,CSE,7,4,8.23,ML,10B13PD832;10B11CI511;10B13PD831;10B11CI512
767,Student_767,CSE,6,6,6.22,Data Science,14B1NCI731;10B13CI834;13B1NCI832;10B28CI581;10B13PD832;12B1NHS831
768,Student_768,ECE,2,4,7.03,Data Science,10B1NPD735;10B19CI591;10B13PD832;10B11CI513
769,Student_769,ECE,1,5,6.94,AI,10B11PD511;14B1NCI831;10B1NCI733;13B11NHS731;10B17CI672
770,Student_770,CSE,6,4,5.1,IoT,11B1NCI831;10B1NCI731;14B1NCI835;10B1NPD735
771,Student_771,CSE,2,5,5.87,IoT,10B1NCI736;10B11CI612;11B1NCI731;10B19CI891;10B1NCI831
772,Student_772,CSE,4,5,6.33,ML,10B1NPD734;10B19CI691;14B1NCI731;10B1NCI837;10B13PD831
773,Student_773,CSE,2,5,5,Cybersecurity,10B19CI891;10B11CI512;10B11CI613;13B1NHS831;10B17CI671
774,Student_774,ECE,1,8,7.06,IoT,10B11CI612;14B1NCI834;10B1NCI831;10B11PH611;10B1NCI835;14B1NCI831;10B19CI591;14B1NCI731
775,Student_775,ECE,6,4,6.7,ML,10B19CI791;14B1NCI832;10B1NCI835;10B11CI511
776,Student_776,CSE,6,6,5,ML,10B1NPD732;14B1NCI832;12B2NCI752;10B2NCI853;13B1NCI834;10B17CI571
777,Student_777,CSE,3,8,7.49,Robotics,10B2NCI853;14B1NCI834;10B19CI891;10B1NPD734;13B11NHS731;10B11PD611;11B1NCI731;10B19GE698
778,Student_778,ECE,1,5,7.86,Robotics,10B11PD611;10B1NCI837;10B11CI513;10B2NCI853;13B11NHS731
779,Student_779,ECE,3,5,7.27,IoT,10B11CI511;10B1NPD734;10B1NCI837;10B1NCI835;10B17EC574
780,Student_780,CSE,5,6,6.61,ML,10B13PD831;13B1NCI831;11B1NCI731;10B11PD511;14B1NCI835;10B1NCI733
781,Student_781,CSE,2,8,7.71,AI,10B11CI611;13B1NCI831;10B11CI511;10B13CI834;10B28CI581;10B1NCI835;10B11CI513;10B19CI591
782,Student_782,CSE,5,6,7.82,AI,10B2NCI853;10B13PD832;12B1NHS831;10B11EC514;14B1NCI834;10B1NCI736
783,Student_783,ECE,4,5,7.37,Robotics,10B1NCI731;14B1NCI834;10B19GE698;10B11CI612;10B11CI613
784,Student_784,ECE,6,7,6.01,IoT,10B11CI613;10B11CI611;10B11PD611;10B1NCI831;10B11EC514;10B17EC574;10B1NCI837
785,Student_785,ECE,5,4,7.33,Cybersecurity,10B1NPD732;10B1NCI731;10B17CI572;10B13CI834
786,Student_786,CSE,3,7,8.43,AI,10B11CI511;10B28CI581;10B17CI672;14B1NCI731;10B17CI673;12B1NHS831;10B1NCI835
787,Student_787,CSE,7,7,6.28,AI,14B1NCI731;10B1NCI835;10B1NCI831;13B1NCI832;10B11CI612;14B1NCI835;10B28CI581
788,Student_788,ECE,4,5,9.52,Robotics,10B17EC574;12B1NHS831;14B1NCI731;11B1NCI831;10B17CI572
789,Student_789,ECE,4,4,6.37,Robotics,10B1NPD735;10B1NCI731;13B11NHS731;10B1NCI837
790,Student_790,CSE,3,4,7.04,IoT,10B1NPD733;10B17CI671;10B17EC574;10B1NCI736
791,Student_791,ECE,4,7,6.19,Robotics,10B1NCI837;14B1NCI835;10B17CI673;10B17CI672;10B1NCI731;10B19CI591;12B2NCI752
792,Student_792,ECE,3,8,7.27,Data Science,10B19CI591;11B1NCI831;10B19CI791;10B11CI612;12B2NCI752;10B1NCI733;13B11NHS731;10B1NCI731
793,Student_793,CSE,4,5,5,ML,10B11PD611;12B1NHS831;10B19GE698;13B1NHS831;10B28CI581
794,Student_794,ECE,8,7,6.34,AI,13B11NHS731;10B1NPD734;10B13PD831;12B2NCI752;13B1NCI832;10B11PH611;10B19CI691
795,Student_795,CSE,2,2,5.69,Data Science,10B28CI581;10B11CI611
796,Student_796,CSE,1,5,7.16,Cybersecurity,10B11EC514;10B17EC574;10B1NPD735;10B13PD832;13B1NCI832
797,Student_797,CSE,7,6,8.19,Data Science,13B1NCI831;10B17CI572;14B1NCI731;10B17CI672;10B19CI691;12B2NCI752
798,Student_798,CSE,4,4,7.78,IoT,11B1NCI731;10B19CI791;10B11CI612;13B11NHS731
799,Student_799,CSE,3,4,5,Cybersecurity,10B17CI572;10B1NCI731;10B17CI673;10B1NCI736
800,Student_800,CSE,7,5,9.45,Cybersecurity,10B28CI581;10B17CI572;10B17CI673;13B1NHS831;10B1NCI837
801,Student_801,CSE,3,7,7.35,Robotics,10B19CI891;14B1NCI832;11B1NCI831;10B11EC514;13B1NCI831;10B17CI671;10B19GE698
802,Student_802,ECE,8,6,6.07,Data Science,10B11CI613;10B11CI612;14B1NCI835;10B1NCI837;13B1NCI834;10B11CI511
803,Student_803,CSE,6,2,7.19,IoT,10B11CI611;10B11PH611
804,Student_804,CSE,4,2,7.21,AI,14B1NCI831;10B11PD611
805,Student_805,ECE,8,5,6.2,Robotics,10B11CI513;14B1NCI831;10B11CI512;10B1NPD735;12B1NHS831
806,Student_806,ECE,3,7,7.24,Data Science,10B11CI613;10B19GE698;10B1NPD734;10B1NCI736;10B13CI834;13B1NHS831;10B1NCI733
807,Student_807,ECE,6,1,6.27,AI,10B13CI834
808,Student_808,CSE,5,5,6.51,Data Science,10B17CI571;10B1NCI731;12B1NHS831;14B1NCI835;11B1NCI831
809,Student_809,ECE,7,5,6.18,Robotics,10B17CI572;10B13CI834;14B1NCI731;10B11PD511;12B1NHS831
810,Student_810,CSE,8,9,5.28,AI,10B17CI673;10B11CI511;10B1NPD733;10B17CI671;10B11CI613;10B17CI572;10B19CI791;13B1NCI834;13B1NHS831
811,Student_811,CSE,5,5,7.18,Robotics,10B1NCI837;10B19CI591;14B1NCI832;10B13PD831;10B17EC574
812,Student_812,CSE,3,7,7.7,Data Science,10B1NCI835;13B1NCI834;10B11CI611;14B1NCI831;10B1NPD735;14B1NCI833;10B17CI672
813,Student_813,CSE,5,6,7.62,Cybersecurity,13B1NCI832;10B1NCI736;12B1NHS831;10B1NCI835;14B1NCI831;10B19CI591
